appId,title,genre,tag,score,installs,total_domains,scanned_domains,any_tls13,any_tls12,pqc_capable,pqc_domains,pqc_groups
com.realbyteapps.moneymanagerfree,Money Manager Expense & Budget,Finance,finance,4.645161,10000000,2,2,True,False,True,youtu.be,X25519MLKEM768
cn.com.vau,Vantage:All-In-One Trading App,Finance,finance,3.71,5000000,1,1,True,False,True,vantagemarkets.com,X25519MLKEM768
com.techlogix.mobilinkcustomer,JazzCash - Your Mobile Account,Finance,finance,4.168317,50000000,1,1,True,False,True,jazzcash.com.pk,X25519MLKEM768
com.bitget.exchange,Bitget - Buy & Sell Crypto,Finance,finance,4.45,10000000,1,1,True,False,True,bitget.com,X25519MLKEM768
com.citibank.mobile.au,Citi AU,Finance,finance,3.8959596,500000,1,1,False,False,False,,
com.acemoneytransfer.android,ACE Money Transfer Send Money,Finance,finance,4.7821784,1000000,1,1,True,False,True,acemoneytransfer.com,X25519MLKEM768
com.globe.gcash.android,GCash,Finance,finance,3.09,100000000,1,1,True,False,True,new.gcash.com,X25519MLKEM768
com.astermobile.app.android,Aster DEX: Access DeFi markets,Finance,finance,,10000,2,2,True,False,True,asterdex.com;docs.asterdex.com,X25519MLKEM768
au.com.lendi.app,Lendi,Finance,finance,0,500,1,1,True,False,True,lendi.com.au,X25519MLKEM768
com.appetiser.creditspot,"Spendi | Spend, Enter, Win",Finance,finance,3.6438355,5000,1,1,False,False,False,,
pk.upaisa.com,UPaisa – Digital Wallet,Finance,finance,4.34375,5000000,1,1,True,False,False,,
com.nexowallet,Nexo: Crypto Wealth Platform,Finance,finance,4.43,5000000,1,1,True,False,True,nexo.com,X25519MLKEM768
com.citi.mobile.ccc,CitiManager – Corporate Cards,Finance,finance,3.890411,1000000,2,2,True,True,False,,
au.com.shannons.insurance,Shannons App,Finance,finance,4.72,10000,1,1,True,False,False,,
au.gov.qld.qsuper.member,QSuper,Finance,finance,4.6,100000,1,1,True,False,False,,
com.droid4you.application.wallet,"Wallet: Budget, Money Manager",Finance,finance,4.455645,10000000,1,1,True,False,True,budgetbakers.com,X25519MLKEM768
com.tigerbrokers.stock,Tiger Trade:US & ASX shares,Finance,finance,4.69,1000000,2,2,True,False,False,,x25519
com.octopuscards.nfc_reader,Octopus,Finance,finance,4.01,5000000,1,1,True,False,False,,
com.GoFundMe.GoFundMe,GoFundMe: Fundraise and Give,Finance,finance,4.6569343,5000000,1,1,True,False,True,gofundme.com,X25519MLKEM768
com.fusion.banking,Bank Australia App,Finance,finance,4.493404,100000,1,1,True,False,True,bankaust.com.au,X25519MLKEM768
au.com.newcastlepermanent,NPBS Mobile Banking,Finance,finance,3.9447513,100000,1,1,True,False,True,newcastlepermanent.com.au,X25519MLKEM768
com.jacarandafinance.app,BetterCredit Jacaranda Finance,Finance,finance,3.5048544,50000,1,1,True,False,True,jacarandafinance.com.au,X25519MLKEM768
net.one97.paytm,Paytm: Secure UPI Payments,Finance,finance,4.8496733,500000000,1,1,True,False,True,paytm.com,X25519MLKEM768
com.kraken.trade,Kraken Pro: Invest in Crypto,Finance,finance,4.68,1000000,1,1,True,False,True,kraken.com,X25519MLKEM768
com.greater.Greater,Greater Bank,Finance,finance,3.49,100000,1,1,True,False,True,greater.com.au,X25519MLKEM768
com.imb.banking2,IMB Bank Mobile Banking,Finance,finance,4.3543305,50000,1,1,True,False,True,imb.com.au,X25519MLKEM768
pkg.android.masterRemit,MasterRemit,Finance,finance,3.7,10000,1,1,True,False,True,masterremit.com,X25519MLKEM768
com.fftools.currencyconversion,Currency Converter App,Finance,finance,0,100000,1,1,True,False,False,,
au.com.mystate.retail,MyState Bank,Finance,finance,2.98,10000,1,1,True,False,True,mystate.com.au,X25519MLKEM768
nz.co.westpac,Westpac One NZ Mobile Banking,Finance,finance,3.63,1000000,1,1,False,False,False,,
com.defi.wallet,Crypto.com: Onchain Wallet,Finance,finance,4.54,1000000,1,1,True,False,True,crypto.com,X25519MLKEM768
com.thebudgetingapp.thebudgetingapp,Budgeting App - Spend Tracker,Finance,finance,4.66,100000,1,1,True,False,False,,
net.metaquotes.metatrader4,MetaTrader 4 Forex Trading,Finance,finance,4.478134,10000000,1,1,True,False,False,,x25519
com.paylaterapp.paylater,PayLater - Split in 4 payments,Finance,finance,0,100000,1,1,True,False,True,paylaterapp.com,X25519MLKEM768
au.com.flexirent.skye,humm®90 Platinum Mastercard®,Finance,finance,3.74,100000,1,1,True,False,True,humm90.com,X25519MLKEM768
com.tribab.tricount.android,tricount: Split & Settle Bills,Finance,finance,4.28,10000000,1,1,False,True,False,,
com.sweatwallet,Sweat Wallet: Crypto & Rewards,Finance,finance,4.6125,10000000,1,1,True,False,True,sweateconomy.com,X25519MLKEM768
com.rynatsa.xtrendspeed,XTrend Speed ​​Trading App,Finance,finance,4.13,5000000,2,2,True,False,True,oss.xtrendspeed.com;xtrendspeed.com,X25519MLKEM768
com.indue.app1,SmartCard eIM,Finance,finance,3.2,50000,1,1,True,False,True,smartcard.com.au,X25519MLKEM768
id.dana,DANA Indonesia Digital Wallet,Finance,finance,4.2277226,100000000,2,2,True,False,False,,
com.kubi.kucoin,KuCoin: Buy Bitcoin & Crypto,Finance,finance,4.366412,10000000,1,1,True,False,True,kucoin.com,X25519MLKEM768
co.uk.getmondo,Monzo Bank - Mobile Banking,Finance,finance,4.5148516,10000000,1,1,True,False,True,monzo.com,X25519MLKEM768
au.com.deferit.app,Deferit: Pay bills in 4,Finance,finance,4.830827,500000,1,1,True,False,True,deferit.com,X25519MLKEM768
com.bluefoxapps.prestamoargentina,Personal Loans - Easy approval,Finance,finance,4.265306,1000000,2,2,True,False,True,thebluefoxapps.com,X25519MLKEM768
com.ledger.live,Ledger Live Crypto Wallet,Finance,finance,4.37,1000000,1,1,True,False,True,ledger.com,X25519MLKEM768
com.symantec.lifelock.memberapp,LifeLock Identity by Norton,Finance,finance,4.67,5000000,2,2,True,False,False,,
com.payoneer.android,Payoneer,Finance,finance,4.27,10000000,1,1,True,False,False,,
com.coingecko.coingeckoapp,CoinGecko: Crypto Tracker,Finance,finance,4.6962028,5000000,1,1,True,False,True,coingecko.com,X25519MLKEM768
nz.co.anz.android.mobilebanking,ANZ goMoney New Zealand,Finance,finance,3.88,1000000,3,3,True,False,False,,x25519
au.com.qccu.android,Queensland Country App,Finance,finance,4.6064515,50000,2,2,True,False,True,queenslandcountry.bank,X25519MLKEM768
io.hnry.hnry,Hnry,Finance,finance,4.90099,50000,1,1,False,True,False,,
com.dexscreener,DEX Screener,Finance,finance,4.6043954,1000000,2,2,True,False,True,dexscreener.com;docs.dexscreener.com,X25519MLKEM768
cs.cs,Coinstash,Finance,finance,4.49,5000,2,2,False,True,False,,
com.komsco.kpay,디지털온누리,Finance,finance,,1000000,2,2,False,False,False,,
com.avuscapital.trading212,"Trading 212: Stocks, ETFs, ISA",Finance,finance,4.643564,10000000,1,1,True,False,True,trading212.com,X25519MLKEM768
my.com.tngdigital.ewallet,Touch 'n Go eWallet,Finance,finance,4.5588236,10000000,2,2,True,False,False,,
com.earnd,Humanforce Thrive,Finance,finance,4.0208335,50000,2,2,True,False,False,,x25519
com.gamincat.ant,Empire of Ants - Idle Game,Simulation,vpn,4.32,5000000,1,1,True,False,False,,
io.yuka.android,Yuka - Food & Cosmetic Scanner,Health & Fitness,health_fitness,4.6706586,10000000,3,3,True,False,False,,
com.physitrack.physiapp,PhysiApp®,Health & Fitness,health_fitness,4.713333,1000000,2,2,True,False,True,physiapp.com;physitrack.com,X25519MLKEM768
ipnossoft.rma.free,BetterSleep: Sleep tracker,Health & Fitness,health_fitness,4.410628,10000000,2,2,True,False,True,bettersleep.com;support.bettersleep.com,X25519MLKEM768
com.strava,"Strava: Run, Bike, Hike",Health & Fitness,health_fitness,4.480597,50000000,2,2,True,False,True,strava.com;support.strava.com,X25519MLKEM768
com.alltrails.alltrails,"AllTrails: Hike, Bike & Run",Health & Fitness,health_fitness,4.6441307,10000000,1,1,True,False,True,alltrails.com,X25519MLKEM768
gen.tech.impulse.android,Impulse - Brain Training Games,Health & Fitness,health_fitness,4.306962,10000000,1,1,True,False,True,brainimpulse.me,X25519MLKEM768
com.intvl.app,INTVL,Health & Fitness,health_fitness,4.45,100000,1,1,True,False,True,intvl.com.au,X25519MLKEM768
com.myfitnesspal.android,MyFitnessPal: Food & Fitness,Health & Fitness,health_fitness,4.453574,100000000,1,1,True,False,True,myfitnesspal.com,X25519MLKEM768
com.healthengine.android,Healthengine,Health & Fitness,health_fitness,4.260785,1000000,1,1,True,False,False,,x25519
com.finch.finch,Finch: Self-Care Pet,Health & Fitness,health_fitness,4.875285,10000000,5,5,True,False,True,discord.gg;facebook.com;instagram.com,x25519;X25519MLKEM768
org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,Health & Fitness,health_fitness,4.6668434,100000000,1,1,True,False,True,flo.health,X25519MLKEM768
com.getpaired.app,Paired: Couples & Relationship,Health & Fitness,health_fitness,4.64,1000000,2,2,True,False,True,getpaired.com;paired.com,X25519MLKEM768
com.bpfit.bloodpressure.health,Blood Pressure,Health & Fitness,health_fitness,3.3366337,10000000,1,1,True,False,True,bloodppressure.info,X25519MLKEM768
homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,Health & Fitness,health_fitness,4.8922815,100000000,2,2,False,True,False,,
au.com.medibank.phs,My Medibank,Health & Fitness,health_fitness,4.524989,500000,2,2,True,False,True,members.medibank.com.au,x25519;X25519MLKEM768
com.garmin.android.apps.connectmobile,Garmin Connect™,Health & Fitness,health_fitness,3.9882298,10000000,1,1,True,False,True,garmin.com,X25519MLKEM768
com.google.android.apps.fitness,Google Fit: Activity Tracking,Health & Fitness,health_fitness,3.446384,100000000,2,2,True,False,True,google.com,X25519MLKEM768
com.cactus.tracker.bloodpressure,Blood Pressure Tracker,Health & Fitness,health_fitness,4.4042554,10000000,2,2,True,False,True,sites.google.com,X25519MLKEM768
stepcounter.pedometer.stepstracker,Step Counter - Pedometer,Health & Fitness,health_fitness,4.707692,10000000,2,2,True,True,True,step.inston.ltd,X25519MLKEM768
com.visionwizard.pulse,Heart Rate Monitor - HeartIn,Health & Fitness,health_fitness,4.117647,1000000,1,1,True,False,False,,
com.pookies.food.ai,BitePal: AI Calorie Tracker,Health & Fitness,health_fitness,4.22,500000,1,1,True,False,True,bitepal.app,X25519MLKEM768
com.eato.caloriecounter.weight.loss,Eato®: Calorie Counter,Health & Fitness,health_fitness,4.3960395,100000,1,1,True,False,True,enerjoy.life,X25519MLKEM768
pilatesworkout.yogaworkout.loseweight.workoutapps,Pilates Workout at Home,Health & Fitness,health_fitness,4.8,10000000,1,1,False,True,False,,
com.technogym.tgapp,Technogym - Training Coach,Health & Fitness,health_fitness,3.970297,1000000,3,3,True,False,True,cdnmedia.mywellness.com,x25519;X25519MLKEM768
com.netpulse.mobile.revofitness,Revo Fitness,Health & Fitness,health_fitness,4.6372547,50000,2,2,True,False,False,,
io.foodvisor.foodvisor,Foodvisor - Calorie Counter,Health & Fitness,health_fitness,4.537736,5000000,1,1,True,False,True,foodvisor.io,X25519MLKEM768
au.com.nib,nib,Health & Fitness,health_fitness,4.504924,500000,1,1,True,False,True,nib.com.au,X25519MLKEM768
com.vald.movehealth,MoveHealth,Health & Fitness,health_fitness,3.5762713,50000,1,1,True,False,False,,
com.runbuddy.prod,Runna: Running Plans & Coach,Health & Fitness,health_fitness,4.722772,1000000,1,1,True,False,True,runna.com,X25519MLKEM768
com.hevy,Hevy - Gym Log Workout Tracker,Health & Fitness,health_fitness,4.9219856,1000000,5,5,True,False,True,facebook.com;hevyapp.com;instagram.com;iubenda.com;twitter.com,X25519MLKEM768
com.healthapplines.healthsense.bloodsugarhub,Health Sense: Track & Record,Health & Fitness,health_fitness,3.631579,10000000,1,1,True,False,False,,
com.fourtechnologies.mynetdiary.ad,Calorie Counter - MyNetDiary,Health & Fitness,health_fitness,4.778364,5000000,1,1,True,False,False,,x25519
com.cronometer.android.gold,Calorie Counter by Cronometer,Health & Fitness,health_fitness,4.4946237,1000000,1,1,True,False,False,,x25519
com.appediet.appediet,AI Calorie Counter - Appediet,Health & Fitness,health_fitness,4.5841584,100000,2,2,True,False,True,static-cdn-f.appediet.com,X25519MLKEM768
com.getsomeheadspace.android,Headspace: Meditation & Health,Health & Fitness,health_fitness,4.3897233,10000000,1,1,True,False,True,headspace.com,X25519MLKEM768
com.hiit.home.workout.men.jian048lite,HIIT Workout for Men Lite,Health & Fitness,health_fitness,4.266667,100000,2,2,True,False,True,sites.google.com,X25519MLKEM768
com.lumenate.lumenateaa,Lumenate: Explore & Relax,Health & Fitness,health_fitness,4.598039,500000,1,1,True,False,True,lumenategrowth.com,X25519MLKEM768
com.fitbit.FitbitMobile,Fitbit,Health & Fitness,health_fitness,3.8595572,100000000,1,1,True,False,False,,
au.com.bupa.blua,Blua,Health & Fitness,health_fitness,5,500,1,1,True,False,False,,
com.calm.android,"Calm - Sleep, Meditate, Relax",Health & Fitness,health_fitness,4.309406,50000000,1,1,True,False,True,calm.com,X25519MLKEM768
com.qantas.assure,Qantas Wellbeing,Health & Fitness,health_fitness,3.8512034,100000,1,1,True,False,False,,x25519
com.treshna.memberportal,GymMaster Member Portal,Health & Fitness,health_fitness,4.3,500000,1,1,True,False,False,,
au.com.hcf.hcf,HCF My Membership App,Health & Fitness,health_fitness,4.522316,100000,1,1,False,False,False,,
com.quinn.android,Quinn - Audio Stories,Health & Fitness,health_fitness,4.737374,500000,1,1,True,False,True,tryquinn.com,X25519MLKEM768
com.lasta,Lasta: Healthy Weight Loss,Health & Fitness,health_fitness,3.83,100000,1,1,True,False,True,lasta.app,X25519MLKEM768
health.sleep.sounds.tracker.alarm.calm,ShutEye®: Sleep Tracker,Health & Fitness,health_fitness,4.3966246,5000000,1,1,True,False,True,enerjoy.life,X25519MLKEM768
com.walkfit.weightloss.steptracker.pedometer,Weight Loss Walking: WalkFit,Health & Fitness,health_fitness,4.6309524,10000000,4,4,True,False,True,contact-us.welltech.com;legal.walkfit.pro;legal.walkfit.welltech.com,X25519MLKEM768
net.workoutinc.senior_chair_yoga_workout_app,Chair Yoga for Seniors-EasyFIT,Health & Fitness,health_fitness,4.742268,100000,2,2,True,False,True,easy-chair-yoga.7mfitness.com,x25519;X25519MLKEM768
com.mejordailytracker.app,LazyFit: Chair Yoga & Pilates,Health & Fitness,health_fitness,4.22,5000000,3,3,True,False,True,mejorai.com,X25519MLKEM768
heartratemonitor.heartrate.pulse.pulseapp,Heart Rate Monitor - Pulse App,Health & Fitness,health_fitness,4.2509804,10000000,2,2,True,True,True,heartrate.deepthought.industries,X25519MLKEM768
pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,Health & Fitness,health_fitness,4.849387,100000000,1,1,False,True,False,,
com.spotlightsix.zentimerlite2,Insight Timer - Meditation App,Health & Fitness,health_fitness,4.763254,10000000,1,1,True,False,False,,
com.wachanga.calories,Calz: Calorie Counter AI,Health & Fitness,health_fitness,4.59,1000000,1,1,False,False,False,,
weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,Health & Fitness,health_fitness,4.8514853,10000000,1,1,False,True,False,,
com.app.lively_app,Period Tracker : Lively Cycle,Health & Fitness,health_fitness,4.7524753,100000,1,1,True,False,True,livelycycle.com,X25519MLKEM768
com.bowerydigital.bend,Bend: Stretching & Flexibility,Health & Fitness,health_fitness,4.721774,1000000,2,2,True,False,True,getbend.co,x25519;X25519MLKEM768
com.popularapp.periodcalendar,Period Calendar Period Tracker,Health & Fitness,health_fitness,4.879837,100000000,1,1,False,True,False,,
com.mih.planfit,Planfit - Gym Workout Planner,Health & Fitness,health_fitness,4.597561,1000000,2,2,True,False,True,blush-viper-9fa.notion.site;planfit.ai,X25519MLKEM768
com.vitality.grace.fitness.heatth,Vitality Grace Fitness,Health & Fitness,health_fitness,,10000,2,2,True,False,True,docs.google.com;yzapptech.lol,X25519MLKEM768
com.topstep.fitcloudpro,FitCloudPro,Health & Fitness,health_fitness,3.61,10000000,2,2,True,False,True,fitcloud.hetangsmart.com,X25519MLKEM768
com.yazio.android,YAZIO: AI Calorie Tracker,Health & Fitness,health_fitness,4.6349206,10000000,2,2,True,False,True,help.yazio.com;yazio.com,X25519MLKEM768
com.ribbon.mobileApp,Momence,Health & Fitness,health_fitness,4.7009344,100000,1,1,True,False,True,momence.com,X25519MLKEM768
com.classpass.classpass,"ClassPass: Fitness, Spa, Salon",Health & Fitness,health_fitness,4.2970295,1000000,1,1,True,False,True,classpass.com,X25519MLKEM768
com.risesci.nyx,RISE: Sleep Tracker,Health & Fitness,health_fitness,4.24,1000000,1,1,True,False,True,risescience.com,X25519MLKEM768
com.tayu.tau.pedometer,Pedometer - Step Counter App,Health & Fitness,health_fitness,4.829493,50000000,1,1,True,False,False,,
com.renpho.health,RENPHO Health,Health & Fitness,health_fitness,3.87,1000000,1,1,True,False,True,renpho.com,X25519MLKEM768
com.smilingmind.app,Smiling Mind: Mental Wellbeing,Health & Fitness,health_fitness,4.1448274,1000000,1,1,True,False,True,smilingmind.com.au,X25519MLKEM768
com.amomedia.madmuscles,MadMuscles: Workouts & Diet,Health & Fitness,health_fitness,4.056604,1000000,1,1,True,False,True,madmuscles.com,X25519MLKEM768
com.liteup.getgains,Gravl: Personal Trainer,Health & Fitness,health_fitness,4.4347825,500000,1,1,True,False,True,gravl.ai,X25519MLKEM768
com.men.gym.buddy.pro,Men's Gym Buddy,Health & Fitness,health_fitness,,10000,1,1,True,False,True,docs.google.com,X25519MLKEM768
com.fitnow.loseit,Calorie Counter by Lose It!,Health & Fitness,health_fitness,4.654135,10000000,1,1,True,False,True,loseit.com,X25519MLKEM768
com.technogym.mywellness.fitnesscartelaustralia,Fitness Cartel,Health & Fitness,health_fitness,4,10000,2,2,True,False,False,,
digifit.android.virtuagym.pro.bravofitcentral,Planet Fitness Australia,Health & Fitness,health_fitness,4.7434554,100000,1,1,True,False,False,,x25519
com.ionicframework.bettercaring45581069,Mable,Health & Fitness,health_fitness,4.349138,100000,1,1,True,False,True,mable.com.au,X25519MLKEM768
com.mobilenation.hbf,HBF Health,Health & Fitness,health_fitness,4.653272,100000,1,1,True,False,True,hbf.com.au,X25519MLKEM768
com.walkearn.stepscash,WalkEarn - Steps to Cash,Health & Fitness,health_fitness,4.6796117,1000000,2,2,True,False,True,d1z1wzuizrhw9q.cloudfront.net;sites.google.com,X25519MLKEM768
com.mindbodyonline.connect,Mindbody: Fitness & Wellness,Health & Fitness,health_fitness,4.721198,5000000,2,2,True,False,True,co.mindbodyonline.com;mindbody.io,X25519MLKEM768
com.gen.workoutme,BetterMe: Health Coaching,Health & Fitness,health_fitness,4.2818604,10000000,1,1,True,False,True,betterme.world,X25519MLKEM768
com.fitifyworkouts.bodyweight.workoutapp,"Fitify: Fitness, Home Workout",Health & Fitness,health_fitness,4.59,10000000,1,1,True,False,True,gofitify.com,X25519MLKEM768
com.stepsappgmbh.stepsapp,StepsApp – Step Counter,Health & Fitness,health_fitness,4.57,10000000,1,1,True,False,True,steps.app,X25519MLKEM768
com.alphaprogression.alphaprogression,Alpha Progression Gym Tracker,Health & Fitness,health_fitness,4.7821784,1000000,1,1,True,False,False,,
com.yc.gloryfit,Glory Fit,Health & Fitness,health_fitness,3.6237624,10000000,2,2,True,False,False,,
com.vivaleisure.clublime_member,Club Lime - 24/7 Gym Access,Health & Fitness,health_fitness,4.072,100000,2,2,True,False,True,clublime.com.au;vivaleisure.group,X25519MLKEM768
com.viraldevelopment.calai,Cal AI - Food Calorie Tracker,Health & Fitness,health_fitness,4.609091,1000000,1,1,True,False,True,viraldevelopment.co,X25519MLKEM768
in.sweatco.app,Sweatcoin・Walking Step Counter,Health & Fitness,health_fitness,3.9059305,100000000,1,1,True,False,True,sweatco.in,X25519MLKEM768
com.trainerize.Trainerize,ABC Trainerize,Health & Fitness,health_fitness,4.75,1000000,1,1,False,True,False,,
com.sec.android.app.shealth,Samsung Health,Health & Fitness,health_fitness,3.2457886,1000000000,2,2,True,True,True,samsunghealth.com,X25519MLKEM768
splits.splitstraining.dothesplits.splitsin30days,Splits Training in 30 Days,Health & Fitness,health_fitness,4.825688,50000000,2,2,False,True,False,,
bloodpressure.bloodpressureapp.bloodpressuretracker,Blood Pressure App,Health & Fitness,health_fitness,4.029703,50000000,1,1,False,True,False,,
jp.co.omron.healthcare.omron_connect,OMRON connect,Health & Fitness,health_fitness,4.072,1000000,1,1,False,True,False,,
com.watch.life,VeryFit,Health & Fitness,health_fitness,4.371951,5000000,1,1,True,False,False,,
com.mighty.muscle.builder.strong,Mighty Muscle Builder,Health & Fitness,health_fitness,0,100000,1,1,True,False,True,docs.google.com,X25519MLKEM768
com.betterhelp,BetterHelp - Therapy,Health & Fitness,health_fitness,4.53,1000000,1,1,True,False,False,,x25519
ai.replika.app,Replika: My AI Friend,Health & Fitness,health_fitness,4.212479,10000000,1,1,True,False,True,replika.ai,X25519MLKEM768
com.aia.gr.rn.au.v2020.vitality,AIA Vitality Australia,Health & Fitness,health_fitness,4.706767,10000,1,1,True,False,False,,x25519
com.homecardio.workout.offline,Home Cardio - Offline Workout,Health & Fitness,health_fitness,,50000,2,2,True,False,True,docs.google.com,X25519MLKEM768
com.everfit,Everfit,Health & Fitness,health_fitness,4.52,100000,1,1,False,True,False,,
com.bodyfast,BodyFast: Intermittent Fasting,Health & Fitness,health_fitness,4.6298075,10000000,3,3,True,True,True,bodyfast.app,X25519MLKEM768
journaling.app,Honestly: Wellbeing Coaching,Health & Fitness,health_fitness,4.53,100000,1,1,True,False,True,reface.ai,X25519MLKEM768
com.clue.android,Clue Cycle & Period Tracker,Health & Fitness,health_fitness,4.405548,50000000,1,1,True,False,True,helloclue.com,X25519MLKEM768
com.mearsure.heartratepro.manage,Blood Pressure App,Health & Fitness,health_fitness,3.990099,10000000,1,1,True,False,True,heartratepros.com,X25519MLKEM768
bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,Health & Fitness,health_fitness,4.26,10000000,1,1,False,True,False,,
com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),Health & Fitness,health_fitness,4.162393,50000000,1,1,True,False,False,,
com.sbs.diet,MacroFactor - Macro Tracker,Health & Fitness,health_fitness,4.74,500000,5,5,True,False,True,macrofactorapp.com;opendatacommons.org;privacy.macrofactorapp.com;terms.macrofactorapp.com,X25519MLKEM768
com.thestepupapp.stepup,StepUp Pedometer Step Counter,Health & Fitness,health_fitness,4.75,1000000,1,1,True,False,False,,
home.fitness.challenge,FitMe - Lazy Workout at Home,Health & Fitness,health_fitness,4.0147057,100000,2,2,True,False,True,gismart.com,X25519MLKEM768
org.howwefeel.moodmeter,How We Feel,Health & Fitness,health_fitness,4.64,500000,1,1,True,False,False,,
com.musclecharge.app,Muscle Charge,Health & Fitness,health_fitness,4.714286,1000,1,1,True,False,True,musclecharge.app,X25519MLKEM768
com.stardust.app,Stardust: Period & Pregnancy,Health & Fitness,health_fitness,4.41,1000000,1,1,True,False,True,stardust.app,X25519MLKEM768
com.fitbod.fitbod,Fitbod: Workout & Gym Planner,Health & Fitness,health_fitness,4.66,1000000,1,1,True,False,True,fitbod.me,X25519MLKEM768
au.com.teachershealth.teachers,My Teachers Health,Health & Fitness,health_fitness,5,5000,1,1,True,False,False,,
fit.withu.flutter.withu,WithU: Workout & Fitness App,Health & Fitness,health_fitness,4.34,100000,1,1,False,False,False,,
ryze.connect.directed,Ryze Connect,Health & Fitness,health_fitness,3.55,50000,1,1,True,False,False,,
fitness.home.workout.weight.loss,JustFit - Lazy Workout,Health & Fitness,health_fitness,4.5869565,10000000,1,1,True,False,True,enerjoy.life,X25519MLKEM768
com.mapmywalk.android2,Map My Walk: Walking Tracker,Health & Fitness,health_fitness,4.705234,10000000,2,2,True,False,True,mapmywalk.com,X25519MLKEM768
org.au.oceanstooutback,Oceans to Outback,Health & Fitness,health_fitness,0,1000,1,1,True,False,False,,
au.com.xyris.eddflutter,Easy Diet Diary,Health & Fitness,health_fitness,3.7374005,100000,3,3,True,False,True,support.easydietdiary.com;xyris.com.au,X25519MLKEM768
chairyogaforseniors.yogaworkout.chairworkout.loseweight,Chair Yoga for Seniors at Home,Health & Fitness,health_fitness,0,10000,2,2,True,True,True,chairyoga.ezhealth.app,X25519MLKEM768
dance.fit.zumba.weightloss.danceburn,Dancefitme: Fun Workouts,Health & Fitness,health_fitness,4.257426,10000000,3,3,True,False,True,dancefit.me;facebook.com;instagram.com,X25519MLKEM768
com.lyfta,Lyfta: Gym Log Workout Tracker,Health & Fitness,health_fitness,4.78,1000000,1,1,True,False,True,lyfta.app,X25519MLKEM768
com.sisuhealthgroup.app,SiSU Health Mobile App,Health & Fitness,health_fitness,4.79,50000,1,1,True,False,True,sisuhealthgroup.com,X25519MLKEM768
homeworkoutapp.homeworkout.fitness.workout.loseweight,Home Workout App: Fitness,Health & Fitness,health_fitness,4.81,5000000,1,1,False,True,False,,
daily.planner.routine.habits,Me+ Lifestyle Routine,Health & Fitness,health_fitness,4.8126235,10000000,1,1,True,False,True,enerjoy.life,X25519MLKEM768
com.healthapplines.android.stepcounter,Step Counter - Pedometer & BMI,Health & Fitness,health_fitness,4.5555553,1000000,1,1,True,False,False,,
swiftflyers.weightloss.workout.athome,Home Workout for Women,Health & Fitness,health_fitness,4.857143,1000000,2,2,True,False,True,sites.google.com,X25519MLKEM768
com.lifefitness.connect,Life Fitness Connect App,Health & Fitness,health_fitness,4.310811,100000,2,2,False,True,False,,
com.snorelab.app,SnoreLab : Record Your Snoring,Health & Fitness,health_fitness,4.557971,5000000,1,1,True,False,True,snorelab.com,X25519MLKEM768
heartrate.heartratemonitor.bloodpressure,Heart Rate: Blood Pressure App,Health & Fitness,health_fitness,4.233333,1000000,1,1,True,False,False,,
women.workout.female.fitness,Workout for Women: Fit at Home,Health & Fitness,health_fitness,4.8095236,50000000,2,2,False,True,False,,
com.humansolutions.toiletmap,National Public Toilet Map,Health & Fitness,health_fitness,4.5742574,50000,1,1,False,True,False,,
com.groundspeak.geocaching.intro,Geocaching®,Health & Fitness,health_fitness,4.754658,10000000,1,1,True,False,False,,secp256r1
vc.eucalyptus.juniper,Juniper – Women’s Weight Loss,Health & Fitness,health_fitness,3.1794872,50000,1,1,True,False,True,myjuniper.com,X25519MLKEM768
org.au.funraisin.onefootforward,One Foot Forward,Health & Fitness,health_fitness,3.3333333,5000,1,1,True,False,False,,
com.ovumai.ovum,Ovum: AI Health Journal,Health & Fitness,health_fitness,0,1000,1,1,True,False,True,askovum.com,X25519MLKEM768
com.blood.sugar.monitor,Blood Pressure & Sugar:Track,Health & Fitness,health_fitness,3.9726028,10000000,2,2,True,False,True,sites.google.com;zapps-studio.com,X25519MLKEM768
com.welltastic.healthtrack.pressure,Health View,Health & Fitness,health_fitness,,100000,1,1,False,False,False,,
com.nike.plusgps,Nike Run Club - Running Coach,Health & Fitness,health_fitness,4.2854033,50000000,1,1,True,False,True,nike.com,X25519MLKEM768
com.fatsecret.android,Calorie Counter by fatsecret,Health & Fitness,health_fitness,4.7,50000000,1,1,True,False,True,fatsecret.com,X25519MLKEM768
life.simple,Simple: Weight Loss Coach,Health & Fitness,health_fitness,4.578199,5000000,1,1,True,False,True,simple.life,X25519MLKEM768
jawline.exercises.slim.face.yoga,Jawline Exercises - Face Yoga,Health & Fitness,health_fitness,4.73,10000000,1,1,False,True,False,,
com.elevatelabs.geonosis,Balance: Meditation & Sleep,Health & Fitness,health_fitness,4.7172413,1000000,1,1,True,False,True,balanceapp.com,X25519MLKEM768
com.nike.ntc,Nike Training Club,Health & Fitness,health_fitness,4.3626375,10000000,1,1,True,False,True,nike.com,X25519MLKEM768
